From	To
593117.TGAM_0321	C5A3L1
593117.TGAM_0912	C5A5A2
593117.TGAM_0109	C5A2Z9
593117.TGAM_0320	C5A3L0
593117.TGAM_0107	C5A2V7
593117.TGAM_0910	C5A5A0
593117.TGAM_0917	C5A5A7
593117.TGAM_0326	C5A3L6
593117.TGAM_0916	C5A5A6
593117.TGAM_0325	C5A3L5
593117.TGAM_0324	C5A3L4
593117.TGAM_0914	C5A5A4
593117.TGAM_0323	C5A3L3
593117.TGAM_0714	C5A4Q4
593117.TGAM_0715	C5A4Q5
593117.TGAM_0712	C5A4Q2
593117.TGAM_0919	C5A5A9
593117.TGAM_0713	C5A4Q3
593117.TGAM_0718	C5A4Q8
593117.TGAM_0524	C5A464
593117.TGAM_0719	C5A4Q9
593117.TGAM_0717	C5A4Q7
593117.TGAM_0527	C5A467
593117.TGAM_0525	C5A465
593117.TGAM_0710	C5A4Q0
593117.TGAM_0711	C5A4Q1
593117.TGAM_0317	C5A3K7
593117.TGAM_0920	C5A5B0
593117.TGAM_0921	C5A5B1
593117.TGAM_0924	C5A5B4
593117.TGAM_0310	C5A3K0
593117.TGAM_0923	C5A5B3
593117.TGAM_0926	C5A5B6
593117.TGAM_0313	C5A3K3
593117.TGAM_0312	C5A3K2
593117.TGAM_0925	C5A5B5
593117.TGAM_0928	C5A5B8
593117.TGAM_0314	C5A3K4
593117.TGAM_0927	C5A5B7
593117.TGAM_0723	C5A4R3
593117.TGAM_0929	C5A5B9
593117.TGAM_0724	C5A4R4
593117.TGAM_0725	C5A4R5
593117.TGAM_0726	C5A4R6
593117.TGAM_0510	C5A450
593117.TGAM_0728	C5A4R8
593117.TGAM_0511	C5A451
593117.TGAM_0512	C5A452
593117.TGAM_0513	C5A453
593117.TGAM_0514	C5A454
593117.TGAM_0517	C5A457
593117.TGAM_0519	C5A459
593117.TGAM_0720	C5A4R0
593117.TGAM_0721	C5A4R1
593117.TGAM_0722	C5A4R2
593117.TGAM_0128	C5A318
593117.TGAM_0126	C5A316
593117.TGAM_0308	C5A3J8
593117.TGAM_0123	C5A313
593117.TGAM_0122	C5A312
593117.TGAM_0306	C5A3J6
593117.TGAM_0121	C5A311
593117.TGAM_0300	C5A3J0
593117.TGAM_0129	C5A319
593117.TGAM_0502	C5A442
593117.TGAM_0500	C5A440
593117.TGAM_0130	C5A320
593117.TGAM_0509	C5A449
593117.TGAM_0131	C5A321
593117.TGAM_0507	C5A447
593117.TGAM_0508	C5A448
593117.TGAM_0505	C5A445
593117.TGAM_0114	C5A304
593117.TGAM_0116	C5A307
593117.TGAM_0110	C5A300
593117.TGAM_0113	C5A303
593117.TGAM_0112	C5A302
593117.TGAM_0903	C5A593
593117.TGAM_0906	C5A596
593117.TGAM_0905	C5A595
593117.TGAM_0709	C5A4P9
593117.TGAM_0902	C5A592
593117.TGAM_0705	C5A4P5
593117.TGAM_0706	C5A4P6
593117.TGAM_0707	C5A4P7
593117.TGAM_0708	C5A4P8
593117.TGAM_0907	C5A597
593117.TGAM_0702	C5A4P2
593117.TGAM_0908	C5A598
593117.TGAM_0703	C5A4P3
593117.TGAM_0909	C5A599
593117.TGAM_0704	C5A4P4
593117.TGAM_0120	C5A310
593117.TGAM_0956	C5A5E6
593117.TGAM_0570	C5A4B0
593117.TGAM_0571	C5A4B1
593117.TGAM_1811	C5A1P4
593117.TGAM_1810	C5A1P3
593117.TGAM_0959	C5A5E9
593117.TGAM_0145	C5A335
593117.TGAM_0146	C5A336
593117.TGAM_1276	C5A6B6
593117.TGAM_1812	C5A1P5
593117.TGAM_0143	C5A333
593117.TGAM_1815	C5A1P8
593117.TGAM_1279	C5A6B9
593117.TGAM_0144	C5A334
593117.TGAM_1814	C5A1P7
593117.TGAM_1278	C5A6B8
593117.TGAM_0149	C5A339
593117.TGAM_1817	C5A1Q0
593117.TGAM_0952	C5A5E2
593117.TGAM_0953	C5A5E3
593117.TGAM_1816	C5A1P9
593117.TGAM_0147	C5A337
593117.TGAM_0950	C5A5E0
593117.TGAM_1818	C5A1Q1
593117.TGAM_0148	C5A338
593117.TGAM_0951	C5A5E1
593117.TGAM_1282	C5A6C2
593117.TGAM_0569	C5A4A9
593117.TGAM_0153	C5A343
593117.TGAM_0152	C5A342
593117.TGAM_0151	C5A341
593117.TGAM_1285	C5A6C5
593117.TGAM_0150	C5A340
593117.TGAM_1286	C5A6C6
593117.TGAM_0564	C5A4A4
593117.TGAM_0563	C5A4A3
593117.TGAM_0562	C5A4A2
593117.TGAM_0568	C5A4A8
593117.TGAM_0567	C5A4A7
593117.TGAM_0566	C5A4A6
593117.TGAM_0565	C5A4A5
593117.TGAM_0966	C5A5F6
593117.TGAM_1800	C5A1N3
593117.TGAM_0132	C5A322
593117.TGAM_0133	C5A323
593117.TGAM_0134	C5A324
593117.TGAM_0135	C5A325
593117.TGAM_0960	C5A5F0
593117.TGAM_0961	C5A5F1
593117.TGAM_0137	C5A327
593117.TGAM_0962	C5A5F2
593117.TGAM_0138	C5A328
593117.TGAM_0963	C5A5F3
593117.TGAM_1805	C5A1N8
593117.TGAM_0139	C5A329
593117.TGAM_0558	C5A498
593117.TGAM_1809	C5A1P2
593117.TGAM_0140	C5A330
593117.TGAM_1274	C5A6B4
593117.TGAM_1275	C5A6B5
593117.TGAM_0142	C5A332
593117.TGAM_1272	C5A6B2
593117.TGAM_0141	C5A331
593117.TGAM_0551	C5A491
593117.TGAM_0550	C5A490
593117.TGAM_0553	C5A493
593117.TGAM_0552	C5A492
593117.TGAM_0555	C5A495
593117.TGAM_0554	C5A494
593117.TGAM_0557	C5A497
593117.TGAM_0556	C5A496
593117.TGAM_0939	C5A5C9
593117.TGAM_1005	C5A5J5
593117.TGAM_0936	C5A5C6
593117.TGAM_1008	C5A5J8
593117.TGAM_1007	C5A5J7
593117.TGAM_0937	C5A5C7
593117.TGAM_0934	C5A5C4
593117.TGAM_1002	C5A5J2
593117.TGAM_1001	C5A5J1
593117.TGAM_0935	C5A5C5
593117.TGAM_1004	C5A5J4
593117.TGAM_0933	C5A5C3
593117.TGAM_1003	C5A5J3
593117.TGAM_0169	C5A359
593117.TGAM_0167	C5A357
593117.TGAM_0168	C5A358
593117.TGAM_1298	C5A6D8
593117.TGAM_0165	C5A355
593117.TGAM_0166	C5A356
593117.TGAM_0174	C5A364
593117.TGAM_0173	C5A363
593117.TGAM_0172	C5A362
593117.TGAM_0547	C5A487
593117.TGAM_0544	C5A484
593117.TGAM_0543	C5A483
593117.TGAM_1011	C5A5K1
593117.TGAM_0542	C5A482
593117.TGAM_0540	C5A480
593117.TGAM_1018	C5A5K8
593117.TGAM_0948	C5A5D8
593117.TGAM_0949	C5A5D9
593117.TGAM_1016	C5A5K6
593117.TGAM_0944	C5A5D4
593117.TGAM_1013	C5A5K3
593117.TGAM_0945	C5A5D5
593117.TGAM_1012	C5A5K2
593117.TGAM_0158	C5A348
593117.TGAM_0159	C5A349
593117.TGAM_0940	C5A5D0
593117.TGAM_0941	C5A5D1
593117.TGAM_0942	C5A5D2
593117.TGAM_0154	C5A344
593117.TGAM_1289	C5A6C9
593117.TGAM_0155	C5A345
593117.TGAM_1288	C5A6C8
593117.TGAM_1296	C5A6D6
593117.TGAM_0161	C5A351
593117.TGAM_1292	C5A6D2
593117.TGAM_0160	C5A350
593117.TGAM_1291	C5A6D1
593117.TGAM_1022	C5A5L2
593117.TGAM_0535	C5A475
593117.TGAM_0534	C5A474
593117.TGAM_1020	C5A5L0
593117.TGAM_0530	C5A470
593117.TGAM_1653	C5A7E3
593117.TGAM_1652	C5A7E2
593117.TGAM_1439	C5A6S9
593117.TGAM_1651	C5A7E1
593117.TGAM_1650	C5A7E0
593117.TGAM_1657	C5A7E7
593117.TGAM_1656	C5A7E6
593117.TGAM_1032	C5A5M2
593117.TGAM_1655	C5A7E5
593117.TGAM_1031	C5A5M1
593117.TGAM_1030	C5A5M0
593117.TGAM_0190	C5A380
593117.TGAM_1433	C5A6S3
593117.TGAM_0191	C5A381
593117.TGAM_1432	C5A6S1
593117.TGAM_0793	C5A4Y3
593117.TGAM_1431	C5A6S2
593117.TGAM_0192	C5A382
593117.TGAM_1659	C5A7E9
593117.TGAM_0193	C5A383
593117.TGAM_1430	C5A6S0
593117.TGAM_1658	C5A7E8
593117.TGAM_1437	C5A6S7
593117.TGAM_0194	C5A384
593117.TGAM_1436	C5A6S6
593117.TGAM_1241	C5A681
593117.TGAM_0797	C5A4Y7
593117.TGAM_0196	C5A386
593117.TGAM_1435	C5A6S5
593117.TGAM_0799	C5A4Y9
593117.TGAM_0188	C5A378
593117.TGAM_1858	C5A1U1
593117.TGAM_0187	C5A377
593117.TGAM_0189	C5A379
593117.TGAM_0992	C5A5I2
593117.TGAM_1238	C5A678
593117.TGAM_0995	C5A5I5
593117.TGAM_0994	C5A5I4
593117.TGAM_1440	C5A6T0
593117.TGAM_0997	C5A5I7
593117.TGAM_0996	C5A5I6
593117.TGAM_0999	C5A5I9
593117.TGAM_0998	C5A5I8
593117.TGAM_1023	C5A5L3
593117.TGAM_1854	C5A1T7
593117.TGAM_1029	C5A5L9
593117.TGAM_1660	C5A7F0
593117.TGAM_1855	C5A1T8
593117.TGAM_1027	C5A5L7
593117.TGAM_1640	C5A7D0
593117.TGAM_1040	C5A5N0
593117.TGAM_1641	C5A7D1
593117.TGAM_1042	C5A5N2
593117.TGAM_1644	C5A7D4
593117.TGAM_1041	C5A5N1
593117.TGAM_1643	C5A7D3
593117.TGAM_1646	C5A7D6
593117.TGAM_1043	C5A5N3
593117.TGAM_1648	C5A7D8
593117.TGAM_0182	C5A372
593117.TGAM_1422	C5A6R2
593117.TGAM_0180	C5A370
593117.TGAM_1421	C5A6R1
593117.TGAM_1649	C5A7D9
593117.TGAM_1424	C5A6R4
593117.TGAM_0186	C5A376
593117.TGAM_1423	C5A6R3
593117.TGAM_0183	C5A373
593117.TGAM_1426	C5A6R6
593117.TGAM_1231	C5A671
593117.TGAM_1425	C5A6R5
593117.TGAM_0184	C5A374
593117.TGAM_1221	C5A661
593117.TGAM_0179	C5A369
593117.TGAM_1845	C5A1S8
593117.TGAM_1846	C5A1S9
593117.TGAM_1847	C5A1T0
593117.TGAM_1223	C5A663
593117.TGAM_0177	C5A367
593117.TGAM_0176	C5A366
593117.TGAM_1848	C5A1T1
593117.TGAM_1849	C5A1T2
593117.TGAM_1034	C5A5M4
593117.TGAM_1229	C5A669
593117.TGAM_1035	C5A5M5
593117.TGAM_1036	C5A5M6
593117.TGAM_1841	C5A1S4
593117.TGAM_1038	C5A5M8
593117.TGAM_1842	C5A1S5
593117.TGAM_1843	C5A1S6
593117.TGAM_1844	C5A1S7
593117.TGAM_1055	C5A5P5
593117.TGAM_1635	C5A7C5
593117.TGAM_1634	C5A7C4
593117.TGAM_1054	C5A5P4
593117.TGAM_1633	C5A7C3
593117.TGAM_1053	C5A5P3
593117.TGAM_1052	C5A5P2
593117.TGAM_1051	C5A5P1
593117.TGAM_1631	C5A7C1
593117.TGAM_1050	C5A5P0
593117.TGAM_0779	C5A4W9
593117.TGAM_0774	C5A4W4
593117.TGAM_0775	C5A4W5
593117.TGAM_1457	C5A6U7
593117.TGAM_1456	C5A6U6
593117.TGAM_1455	C5A6U5
593117.TGAM_0770	C5A4W0
593117.TGAM_1639	C5A7C9
593117.TGAM_1638	C5A7C8
593117.TGAM_1454	C5A6U4
593117.TGAM_1637	C5A7C7
593117.TGAM_0772	C5A4W2
593117.TGAM_0773	C5A4W3
593117.TGAM_1636	C5A7C6
593117.TGAM_0972	C5A5G2
593117.TGAM_1258	C5A698
593117.TGAM_1838	C5A1S1
593117.TGAM_1839	C5A1S2
593117.TGAM_1460	C5A6V0
593117.TGAM_0974	C5A5G4
593117.TGAM_1257	C5A697
593117.TGAM_1837	C5A1S0
593117.TGAM_1254	C5A694
593117.TGAM_1834	C5A1R7
593117.TGAM_1835	C5A1R8
593117.TGAM_0970	C5A5G0
593117.TGAM_1255	C5A695
593117.TGAM_1832	C5A1R5
593117.TGAM_1049	C5A5N9
593117.TGAM_1831	C5A1R4
593117.TGAM_1048	C5A5N8
593117.TGAM_1045	C5A5N5
593117.TGAM_0979	C5A5G9
593117.TGAM_1046	C5A5N6
593117.TGAM_0978	C5A5G8
593117.TGAM_1624	C5A7B4
593117.TGAM_1623	C5A7B3
593117.TGAM_1065	C5A5Q5
593117.TGAM_1060	C5A5Q0
593117.TGAM_1449	C5A6T9
593117.TGAM_0789	C5A4X9
593117.TGAM_0787	C5A4X7
593117.TGAM_1446	C5A6T6
593117.TGAM_1445	C5A6T5
593117.TGAM_1253	C5A693
593117.TGAM_1448	C5A6T8
593117.TGAM_1447	C5A6T7
593117.TGAM_1626	C5A7B6
593117.TGAM_1441	C5A6T1
593117.TGAM_0784	C5A4X4
593117.TGAM_1627	C5A7B7
593117.TGAM_0986	C5A5H6
593117.TGAM_0791	C5A4Y1
593117.TGAM_1827	C5A1R0
593117.TGAM_0790	C5A4Y0
593117.TGAM_1828	C5A1R1
593117.TGAM_1248	C5A688
593117.TGAM_1450	C5A6U0
593117.TGAM_0984	C5A5H4
593117.TGAM_0983	C5A5H3
593117.TGAM_1823	C5A1Q6
593117.TGAM_0981	C5A5H1
593117.TGAM_1825	C5A1Q8
593117.TGAM_0980	C5A5H0
593117.TGAM_0199	C5A389
593117.TGAM_1826	C5A1Q9
593117.TGAM_0198	C5A388
593117.TGAM_1821	C5A1Q4
593117.TGAM_1822	C5A1Q5
593117.TGAM_1056	C5A5P6
593117.TGAM_1057	C5A5P7
593117.TGAM_0988	C5A5H8
593117.TGAM_0987	C5A5H7
593117.TGAM_1059	C5A5P9
593117.TGAM_1476	C5A6W6
593117.TGAM_1616	C5A7A6
593117.TGAM_1477	C5A6W7
593117.TGAM_1614	C5A7A4
593117.TGAM_0751	C5A4U1
593117.TGAM_1615	C5A7A5
593117.TGAM_1475	C5A6W5
593117.TGAM_0753	C5A4U3
593117.TGAM_0755	C5A4U5
593117.TGAM_1478	C5A6W8
593117.TGAM_1479	C5A6W9
593117.TGAM_0754	C5A4U4
593117.TGAM_1072	C5A5R2
593117.TGAM_0757	C5A4U7
593117.TGAM_0756	C5A4U6
593117.TGAM_1073	C5A5R3
593117.TGAM_1070	C5A5R0
593117.TGAM_0759	C5A4U9
593117.TGAM_1071	C5A5R1
593117.TGAM_1612	C5A7A2
593117.TGAM_1077	C5A5R7
593117.TGAM_1613	C5A7A3
593117.TGAM_1074	C5A5R4
593117.TGAM_1610	C5A7A0
593117.TGAM_1611	C5A7A1
593117.TGAM_1895	C5A1X8
593117.TGAM_1069	C5A5Q9
593117.TGAM_1892	C5A1X5
593117.TGAM_1898	C5A1Y1
593117.TGAM_1897	C5A1Y0
593117.TGAM_1481	C5A6X1
593117.TGAM_0762	C5A4V2
593117.TGAM_1465	C5A6V5
593117.TGAM_0760	C5A4V0
593117.TGAM_1605	C5A795
593117.TGAM_1466	C5A6V6
593117.TGAM_0766	C5A4V6
593117.TGAM_1607	C5A797
593117.TGAM_0765	C5A4V5
593117.TGAM_1608	C5A798
593117.TGAM_0763	C5A4V3
593117.TGAM_1080	C5A5S0
593117.TGAM_1081	C5A5S1
593117.TGAM_1082	C5A5S2
593117.TGAM_0768	C5A4V8
593117.TGAM_0767	C5A4V7
593117.TGAM_1084	C5A5S4
593117.TGAM_1086	C5A5S6
593117.TGAM_1087	C5A5S7
593117.TGAM_1890	C5A1X3
593117.TGAM_1891	C5A1X4
593117.TGAM_1088	C5A5S8
593117.TGAM_1882	C5A1W5
593117.TGAM_1078	C5A5R8
593117.TGAM_1881	C5A1W4
593117.TGAM_1884	C5A1W7
593117.TGAM_1885	C5A1W8
593117.TGAM_1888	C5A1X1
593117.TGAM_1887	C5A1X0
593117.TGAM_1889	C5A1X2
593117.TGAM_1473	C5A6W3
593117.TGAM_0731	C5A4S1
593117.TGAM_0730	C5A4S0
593117.TGAM_1220	C5A660
593117.TGAM_0733	C5A4S3
593117.TGAM_1498	C5A6Y8
593117.TGAM_1880	C5A1W3
593117.TGAM_1099	C5A5T9
593117.TGAM_0735	C5A4S5
593117.TGAM_0734	C5A4S4
593117.TGAM_1095	C5A5T5
593117.TGAM_1092	C5A5T2
593117.TGAM_0737	C5A4S7
593117.TGAM_0736	C5A4S6
593117.TGAM_1093	C5A5T3
593117.TGAM_1877	C5A1W0
593117.TGAM_1876	C5A1V9
593117.TGAM_1875	C5A1V8
593117.TGAM_1874	C5A1V7
593117.TGAM_1873	C5A1V6
593117.TGAM_1871	C5A1V4
593117.TGAM_1219	C5A659
593117.TGAM_1218	C5A658
593117.TGAM_1870	C5A1V3
593117.TGAM_1089	C5A5S9
593117.TGAM_1216	C5A656
593117.TGAM_1214	C5A654
593117.TGAM_1212	C5A652
593117.TGAM_1879	C5A1W2
593117.TGAM_1211	C5A651
593117.TGAM_1210	C5A650
593117.TGAM_1878	C5A1W1
593117.TGAM_1489	C5A6X9
593117.TGAM_0744	C5A4T4
593117.TGAM_0743	C5A4T3
593117.TGAM_0742	C5A4T2
593117.TGAM_0741	C5A4T1
593117.TGAM_1485	C5A6X5
593117.TGAM_0740	C5A4T0
593117.TGAM_1486	C5A6X6
593117.TGAM_0749	C5A4T9
593117.TGAM_0748	C5A4T8
593117.TGAM_0746	C5A4T6
593117.TGAM_0745	C5A4T5
593117.TGAM_1863	C5A1U6
593117.TGAM_1866	C5A1U9
593117.TGAM_1865	C5A1U8
593117.TGAM_1208	C5A648
593117.TGAM_1207	C5A647
593117.TGAM_1861	C5A1U4
593117.TGAM_1204	C5A644
593117.TGAM_1492	C5A6Y2
593117.TGAM_1203	C5A643
593117.TGAM_1495	C5A6Y5
593117.TGAM_1206	C5A646
593117.TGAM_1205	C5A645
593117.TGAM_1200	C5A640
593117.TGAM_1868	C5A1V1
593117.TGAM_1867	C5A1V0
593117.TGAM_1491	C5A6Y1
593117.TGAM_1202	C5A642
593117.TGAM_1201	C5A641
593117.TGAM_1490	C5A6Y0
