From	To
10090.ENSMUSP00000078001	Q8VC94
10090.ENSMUSP00000078397	Q4V9X9
10090.ENSMUSP00000078429	P68368
10090.ENSMUSP00000078504	Q5HZH8
10090.ENSMUSP00000078602	Q6NV83
10090.ENSMUSP00000078630	Q3TWM2
10090.ENSMUSP00000078940	Q8BPH0
10090.ENSMUSP00000079070	A3KFU5
10090.ENSMUSP00000079188	Q9CZM2
10090.ENSMUSP00000079228	Q62189
10090.ENSMUSP00000079340	P47964
10090.ENSMUSP00000079628	Q5M9L7
10090.ENSMUSP00000079670	A1L0V4
10090.ENSMUSP00000079722	Q569Z6
10090.ENSMUSP00000079727	B0QZL1
10090.ENSMUSP00000079770	Q8K2C7
10090.ENSMUSP00000080081	Q3TV21
10090.ENSMUSP00000080177	Q32P00
10090.ENSMUSP00000080354	Q99N25
10090.ENSMUSP00000080523	P62911
10090.ENSMUSP00000080538	Q6P8P3
10090.ENSMUSP00000080601	Q3UIR3
10090.ENSMUSP00000080741	Q52KP0
10090.ENSMUSP00000080846	P12790
10090.ENSMUSP00000080854	Q3TKR5
10090.ENSMUSP00000080994	P00405
10090.ENSMUSP00000081142	Q921F2
10090.ENSMUSP00000081544	Q3UKT3
10090.ENSMUSP00000081547	Q8BH42
10090.ENSMUSP00000081572	Q9DAW6
10090.ENSMUSP00000081611	Q8BV54
10090.ENSMUSP00000081745	Q03249
10090.ENSMUSP00000081912	Q80Y35
10090.ENSMUSP00000081943	Q4FJU3
10090.ENSMUSP00000082055	Q6ZWV3
10090.ENSMUSP00000082124	P62301
10090.ENSMUSP00000082288	Q9EQ20
10090.ENSMUSP00000082387	Q58ET1
10090.ENSMUSP00000082519	P17426
10090.ENSMUSP00000082816	O89066
10090.ENSMUSP00000083705	Q5FWB6
10090.ENSMUSP00000083722	Q9CY93
10090.ENSMUSP00000083928	Q8C4L1
10090.ENSMUSP00000084418	Q31167
10090.ENSMUSP00000084791	Q08288
10090.ENSMUSP00000084846	Q6NY00
10090.ENSMUSP00000085650	Q9CV03
10090.ENSMUSP00000085762	Q8C181
10090.ENSMUSP00000086072	Q9DCX2
10090.ENSMUSP00000086788	Q6PCM2
10090.ENSMUSP00000087024	Q3UEX6
10090.ENSMUSP00000087046	P97371
10090.ENSMUSP00000087106	Q61624
10090.ENSMUSP00000087218	Q4VA28
10090.ENSMUSP00000087524	Q99JY3
10090.ENSMUSP00000087967	Q3TUF3
10090.ENSMUSP00000088057	Q3UPK6
10090.ENSMUSP00000088168	Q9CQQ7
10090.ENSMUSP00000088174	P62835
10090.ENSMUSP00000088263	Q8BP40
10090.ENSMUSP00000088285	P22752
10090.ENSMUSP00000088298	A2AL12
10090.ENSMUSP00000088358	Q63836
10090.ENSMUSP00000088365	Q9CYB9
10090.ENSMUSP00000089179	Q9CVD6
10090.ENSMUSP00000089305	B2RTM0
10090.ENSMUSP00000089335	B2RVF0
10090.ENSMUSP00000090058	Q99MY5
10090.ENSMUSP00000090259	O35403
10090.ENSMUSP00000090281	Q3U3K9
10090.ENSMUSP00000090305	A2A4Q0
10090.ENSMUSP00000090307	Q3UU61
10090.ENSMUSP00000090564	Q9JHT8
10090.ENSMUSP00000090586	A8Y5D6
10090.ENSMUSP00000090808	Q99MN1
10090.ENSMUSP00000090897	Q9QWJ3
10090.ENSMUSP00000090909	Q8VCU1
10090.ENSMUSP00000091062	Q3UGS1
10090.ENSMUSP00000091475	Q9CYJ8
10090.ENSMUSP00000092157	Q05DS7
10090.ENSMUSP00000092888	Q99L18
10090.ENSMUSP00000093101	Q91X22
10090.ENSMUSP00000093109	Q923A7
10090.ENSMUSP00000093955	Q9D8N0
10090.ENSMUSP00000093959	Q3UDZ8
10090.ENSMUSP00000093965	Q3UE86
10090.ENSMUSP00000094515	Q00PI9
10090.ENSMUSP00000094929	Q9CSI4
10090.ENSMUSP00000095135	Q921T2
10090.ENSMUSP00000095287	P61358
10090.ENSMUSP00000095794	B1Q450
10090.ENSMUSP00000096129	Q3U2H8
10090.ENSMUSP00000096248	Q2M4G9
10090.ENSMUSP00000096547	Q3TKT4
10090.ENSMUSP00000096549	P70372
10090.ENSMUSP00000096829	Q9D0E8
10090.ENSMUSP00000096912	Q3UEP0
10090.ENSMUSP00000096958	Q6ZWZ7
10090.ENSMUSP00000097395	Q91YU9
10090.ENSMUSP00000097711	Q99LD4
10090.ENSMUSP00000097780	Q3UT02
10090.ENSMUSP00000098025	Q3UVY4
10090.ENSMUSP00000098044	Q3UW66
10090.ENSMUSP00000098058	Q9D859
10090.ENSMUSP00000098096	Q3UEB3
10090.ENSMUSP00000099368	Q921L6
10090.ENSMUSP00000099435	P62830
10090.ENSMUSP00000099461	Q4FK36
10090.ENSMUSP00000099480	Q4VAG4
10090.ENSMUSP00000099506	Q9R0A0
10090.ENSMUSP00000099509	Q8BYH6
10090.ENSMUSP00000099534	P01887
10090.ENSMUSP00000099632	P24721
10090.ENSMUSP00000099649	P60843
10090.ENSMUSP00000099653	Q3T9Y8
10090.ENSMUSP00000099657	Q58E49
10090.ENSMUSP00000099658	A8Y5E8
10090.ENSMUSP00000099770	Q9JL39
10090.ENSMUSP00000099803	Q78IG7
10090.ENSMUSP00000099835	Q64337
10090.ENSMUSP00000099843	Q6ZWV7
10090.ENSMUSP00000099844	Q5RJV4
10090.ENSMUSP00000099904	Q3UJ34
10090.ENSMUSP00000099907	Q99P72
10090.ENSMUSP00000099950	Q3TQD9
10090.ENSMUSP00000099962	P12970
10090.ENSMUSP00000099994	Q5SUS8
10090.ENSMUSP00000100207	Q9DCD9
10090.ENSMUSP00000100213	Q91Z05
10090.ENSMUSP00000100481	P63323
10090.ENSMUSP00000100564	P97372
10090.ENSMUSP00000100667	Q566K0
10090.ENSMUSP00000100738	A0JLV3
10090.ENSMUSP00000100771	Q8CEW9
10090.ENSMUSP00000101210	Q3V3R1
10090.ENSMUSP00000101225	Q3UXP3
10090.ENSMUSP00000101300	Q99LX0
10090.ENSMUSP00000101476	Q3U8W9
10090.ENSMUSP00000101479	Q9R0U0
10090.ENSMUSP00000101517	A2BH40
10090.ENSMUSP00000101825	Q71RI9
10090.ENSMUSP00000101833	Q545C1
10090.ENSMUSP00000101864	P40124
10090.ENSMUSP00000102282	A2AE89
10090.ENSMUSP00000102665	Q3UV28
10090.ENSMUSP00000102740	Q9DBH1
10090.ENSMUSP00000103162	Q9CVL4
10090.ENSMUSP00000103267	Q99K20
10090.ENSMUSP00000103367	Q9JIA7
10090.ENSMUSP00000103528	Q61510
10090.ENSMUSP00000103904	Q99L83
10090.ENSMUSP00000103965	Q8BV37
10090.ENSMUSP00000104162	P52843
10090.ENSMUSP00000104179	Q91V55
10090.ENSMUSP00000104445	A2AB79
10090.ENSMUSP00000104485	O08997
10090.ENSMUSP00000104511	Q3UI56
10090.ENSMUSP00000104700	Q5SUR3
10090.ENSMUSP00000104725	A2AA71
10090.ENSMUSP00000104731	Q9D6G1
10090.ENSMUSP00000104831	Q8BGK0
10090.ENSMUSP00000104853	Q9CSS1
10090.ENSMUSP00000104861	Q3TU43
10090.ENSMUSP00000104884	Q99KN9
10090.ENSMUSP00000104946	P16675
10090.ENSMUSP00000104957	Q9CQX8
10090.ENSMUSP00000105094	Q6LBJ1
10090.ENSMUSP00000105177	Q3U754
10090.ENSMUSP00000105349	Q8K4B0
10090.ENSMUSP00000105367	Q8BV83
10090.ENSMUSP00000105370	P97493
10090.ENSMUSP00000105647	Q3UE99
10090.ENSMUSP00000105980	O35326
10090.ENSMUSP00000106018	A0JNY3
10090.ENSMUSP00000106096	Q8CBB6
10090.ENSMUSP00000106131	Q497Z6
10090.ENSMUSP00000106133	Q9R112
10090.ENSMUSP00000106140	P49722
10090.ENSMUSP00000106343	Q5EBQ0
10090.ENSMUSP00000106541	Q3TJX0
10090.ENSMUSP00000106951	P09813
10090.ENSMUSP00000107095	Q791V5
10090.ENSMUSP00000107323	Q3UF77
10090.ENSMUSP00000107604	P70296
10090.ENSMUSP00000107691	Q99LE7
10090.ENSMUSP00000107937	Q9DD04
10090.ENSMUSP00000107942	Q9CRY1
10090.ENSMUSP00000108009	Q9CTT2
10090.ENSMUSP00000108062	Q8BSE0
10090.ENSMUSP00000108190	Q7TQ15
10090.ENSMUSP00000108236	Q99N15
10090.ENSMUSP00000108829	Q3UR26
10090.ENSMUSP00000108837	P83882
10090.ENSMUSP00000108953	Q3UWB9
10090.ENSMUSP00000108956	Q8CGI9
10090.ENSMUSP00000109293	A2AQY8
10090.ENSMUSP00000109568	Q99PT3
10090.ENSMUSP00000109876	Q9EPL9
10090.ENSMUSP00000110012	Q61191
10090.ENSMUSP00000110094	Q9CS31
10090.ENSMUSP00000110175	Q5XG73
10090.ENSMUSP00000110434	Q99JY0
10090.ENSMUSP00000110440	Q3TX72
10090.ENSMUSP00000110530	Q8CAS9
10090.ENSMUSP00000110547	A2AKV1
10090.ENSMUSP00000110627	Q9CYI4
10090.ENSMUSP00000110927	Q8C2A3
10090.ENSMUSP00000111150	Q9CW46
10090.ENSMUSP00000111272	O88587
10090.ENSMUSP00000111431	Q8R3B7
10090.ENSMUSP00000111647	Q5FW97
10090.ENSMUSP00000112090	A2AU60
10090.ENSMUSP00000112125	Q3UBS3
10090.ENSMUSP00000112164	Q8CHY6
10090.ENSMUSP00000112202	Q9EQ32
10090.ENSMUSP00000112213	Q923D5
10090.ENSMUSP00000112236	Q3TPB2
10090.ENSMUSP00000112334	Q9DBF1
10090.ENSMUSP00000112442	Q9ET53
10090.ENSMUSP00000112453	Q80TM4
10090.ENSMUSP00000112665	Q3TDX7
10090.ENSMUSP00000112787	A2CEK6
10090.ENSMUSP00000113015	P17095
10090.ENSMUSP00000113326	Q3U944
10090.ENSMUSP00000113504	P62264
10090.ENSMUSP00000113611	Q9D824
10090.ENSMUSP00000113685	Q9CT17
10090.ENSMUSP00000113835	P58501
10090.ENSMUSP00000113948	Q7TMY2
10090.ENSMUSP00000113979	B1AC39
10090.ENSMUSP00000114064	P97328
10090.ENSMUSP00000114286	B9EKP8
10090.ENSMUSP00000114705	Q4VWZ5
10090.ENSMUSP00000115011	Q9CY49
10090.ENSMUSP00000115882	Q920D3
10090.ENSMUSP00000117022	Q5NC79
10090.ENSMUSP00000117160	Q62203
10090.ENSMUSP00000117278	Q3U125
10090.ENSMUSP00000118167	Q9R1L3
10090.ENSMUSP00000118911	B2RUG7
10090.ENSMUSP00000119975	P62245
10090.ENSMUSP00000120115	Q3TQ66
10090.ENSMUSP00000120528	P60867
10090.ENSMUSP00000120531	Q91W06
10090.ENSMUSP00000120715	Q58EU3
10090.ENSMUSP00000120911	Q8C4J7
10090.ENSMUSP00000121111	Q63932
10090.ENSMUSP00000122044	Q8VCH4
10090.ENSMUSP00000122199	Q3TT00
10090.ENSMUSP00000123336	Q9D3I5
10090.ENSMUSP00000000137	Q5SW83
10090.ENSMUSP00000000153	P27600
10090.ENSMUSP00000000175	Q9D6J9
10090.ENSMUSP00000000287	Q99J29
10090.ENSMUSP00000000304	Q3SXD3
10090.ENSMUSP00000000312	Q4KML8
10090.ENSMUSP00000000317	B0R0E8
10090.ENSMUSP00000000466	B1AXR3
10090.ENSMUSP00000000505	Q3UDI8
10090.ENSMUSP00000000755	Q91X36
10090.ENSMUSP00000000767	Q3U8B3
10090.ENSMUSP00000000828	Q99MD6
10090.ENSMUSP00000000896	A2AKD6
10090.ENSMUSP00000001042	Q3UXI9
10090.ENSMUSP00000001051	P14069
10090.ENSMUSP00000001079	Q80ZX0
10090.ENSMUSP00000001148	Q8CFQ6
10090.ENSMUSP00000001326	O89090
10090.ENSMUSP00000001335	Q6ZWY7
10090.ENSMUSP00000001412	Q9D9P9
10090.ENSMUSP00000001416	A7XUS2
10090.ENSMUSP00000001485	A2A715
10090.ENSMUSP00000001513	Q3UMM1
10090.ENSMUSP00000001520	Q920A7
10090.ENSMUSP00000001547	P11087
10090.ENSMUSP00000001569	Q3TJS0
10090.ENSMUSP00000001619	Q69ZP5
10090.ENSMUSP00000001716	O35215
10090.ENSMUSP00000001757	B0LAB0
10090.ENSMUSP00000001950	Q9QZ06
10090.ENSMUSP00000001963	Q3U3Q7
10090.ENSMUSP00000002029	O08579
10090.ENSMUSP00000002063	Q8BYK2
10090.ENSMUSP00000002090	Q9DC94
10090.ENSMUSP00000002133	Q6P5I1
10090.ENSMUSP00000002436	Q3U1P2
10090.ENSMUSP00000002452	Q9D8B4
10090.ENSMUSP00000002487	Q9JJU6
10090.ENSMUSP00000002699	Q8BP29
10090.ENSMUSP00000002733	Q9CSF1
10090.ENSMUSP00000002737	Q9D6Z0
10090.ENSMUSP00000002790	Q9CSW8
10090.ENSMUSP00000002837	Q3V440
10090.ENSMUSP00000002839	Q8K5D8
10090.ENSMUSP00000002840	Q5DTJ5
10090.ENSMUSP00000002844	B1B1D7
10090.ENSMUSP00000002845	Q9DB93
10090.ENSMUSP00000002850	Q9R1S7
10090.ENSMUSP00000002855	Q99JH8
10090.ENSMUSP00000002979	B9EKB0
10090.ENSMUSP00000003029	O35857
10090.ENSMUSP00000003038	Q69ZW4
10090.ENSMUSP00000003061	Q99K86
10090.ENSMUSP00000003071	Q61268
10090.ENSMUSP00000003117	P35585
10090.ENSMUSP00000003319	Q8K268
10090.ENSMUSP00000003404	Q61543
10090.ENSMUSP00000003416	Q99N17
10090.ENSMUSP00000003554	Q6P3C3
10090.ENSMUSP00000003574	Q99N16
10090.ENSMUSP00000003575	Q6IRU2
10090.ENSMUSP00000003759	Q99KN2
10090.ENSMUSP00000003947	Q99KL8
10090.ENSMUSP00000003971	O88951
10090.ENSMUSP00000004134	P48774
10090.ENSMUSP00000004327	Q790Y8
10090.ENSMUSP00000004378	Q3UJ20
10090.ENSMUSP00000004478	Q9CTE0
10090.ENSMUSP00000004508	Q5SVW9
10090.ENSMUSP00000004560	P70444
10090.ENSMUSP00000004565	Q8CCG5
10090.ENSMUSP00000004745	Q548T0
10090.ENSMUSP00000004784	Q08093
10090.ENSMUSP00000004786	Q3U2B9
10090.ENSMUSP00000004850	O08743
10090.ENSMUSP00000004892	P97345
10090.ENSMUSP00000004910	Q8BK57
10090.ENSMUSP00000004955	Q8R574
10090.ENSMUSP00000004990	P47811
10090.ENSMUSP00000005066	P31938
10090.ENSMUSP00000005077	P14602
10090.ENSMUSP00000005173	Q9JHK6
10090.ENSMUSP00000005394	P70362
10090.ENSMUSP00000005477	Q6LCL8
10090.ENSMUSP00000005503	Q61061
10090.ENSMUSP00000005545	Q52KC3
10090.ENSMUSP00000005583	Q3TJC2
10090.ENSMUSP00000005606	P05132
10090.ENSMUSP00000005669	A6H6J2
10090.ENSMUSP00000005685	Q80XK1
10090.ENSMUSP00000005692	Q91WH7
10090.ENSMUSP00000005711	Q9DB34
10090.ENSMUSP00000005714	P61082
10090.ENSMUSP00000005798	Q6P8X1
10090.ENSMUSP00000005860	P32848
10090.ENSMUSP00000005954	Q5U455
10090.ENSMUSP00000006027	Q9CQG4
10090.ENSMUSP00000006181	Q9CXX1
10090.ENSMUSP00000006254	Q9D1E6
10090.ENSMUSP00000006293	P47941
10090.ENSMUSP00000006431	Q99KA3
10090.ENSMUSP00000006444	Q5XKB2
10090.ENSMUSP00000006452	Q58EU1
10090.ENSMUSP00000006467	Q9CVB6
10090.ENSMUSP00000006611	Q543H0
10090.ENSMUSP00000006667	Q80SU7
10090.ENSMUSP00000006669	Q8BFP4
10090.ENSMUSP00000006692	Q99JF5
10090.ENSMUSP00000006704	Q61702
10090.ENSMUSP00000006742	Q64446
10090.ENSMUSP00000006814	Q9QZC8
10090.ENSMUSP00000006838	Q8BML9
10090.ENSMUSP00000006851	Q8BMY0
10090.ENSMUSP00000006900	Q4VA32
10090.ENSMUSP00000006914	Q09200
10090.ENSMUSP00000006969	Q99PS0
10090.ENSMUSP00000007139	Q9CXU9
10090.ENSMUSP00000007248	P16627
10090.ENSMUSP00000007251	Q9Z1Q2
10090.ENSMUSP00000007255	O08972
10090.ENSMUSP00000007257	Q542F1
10090.ENSMUSP00000007317	B1AQ78
10090.ENSMUSP00000007449	Q3UGS8
10090.ENSMUSP00000007800	P56212
10090.ENSMUSP00000007814	Q3U0V1
10090.ENSMUSP00000007921	Q8R3W2
10090.ENSMUSP00000008052	Q3TPS7
10090.ENSMUSP00000008131	Q3TV16
10090.ENSMUSP00000008801	Q8VCA4
10090.ENSMUSP00000008812	Q561N5
10090.ENSMUSP00000008907	A2A723
10090.ENSMUSP00000008991	Q68FM2
10090.ENSMUSP00000009058	P06795
10090.ENSMUSP00000009256	Q3TNR7
10090.ENSMUSP00000009437	Q3U431
10090.ENSMUSP00000009705	A9Z1A0
10090.ENSMUSP00000009713	A3KMF2
10090.ENSMUSP00000009774	P62715
10090.ENSMUSP00000010049	Q6GV12
10090.ENSMUSP00000010239	Q8BTJ9
10090.ENSMUSP00000010348	Q9CPW2
10090.ENSMUSP00000010520	Q3TY05
10090.ENSMUSP00000010536	O88630
10090.ENSMUSP00000010899	Q3UXN3
10090.ENSMUSP00000010974	Q8R1L4
10090.ENSMUSP00000011029	Q9CQV7
10090.ENSMUSP00000011492	Q8BTY0
10090.ENSMUSP00000012627	Q9CQ71
10090.ENSMUSP00000013130	Q9ERG2
10090.ENSMUSP00000013338	Q3TK92
10090.ENSMUSP00000013683	Q8BTN3
10090.ENSMUSP00000013693	Q80UT2
10090.ENSMUSP00000013773	Q9CWQ9
10090.ENSMUSP00000013807	Q3UUT8
10090.ENSMUSP00000013845	Q9WTQ8
10090.ENSMUSP00000014221	B0R092
10090.ENSMUSP00000014339	Q9QYI3
10090.ENSMUSP00000014438	Q9CQ75
10090.ENSMUSP00000014505	Q60805
10090.ENSMUSP00000014545	Q61796
10090.ENSMUSP00000014546	Q3UK08
10090.ENSMUSP00000014640	Q505D1
10090.ENSMUSP00000014686	P70194
10090.ENSMUSP00000014698	Q3TKB4
10090.ENSMUSP00000014750	Q9CTC7
10090.ENSMUSP00000014753	Q5SXG9
10090.ENSMUSP00000014922	Q6P9Q4
10090.ENSMUSP00000015011	Q64310
10090.ENSMUSP00000015049	Q9QYI6
10090.ENSMUSP00000015100	P62141
10090.ENSMUSP00000015433	Q8R2R7
10090.ENSMUSP00000015501	Q6P8N8
10090.ENSMUSP00000015511	Q3UH93
10090.ENSMUSP00000015595	Q6P3Y0
10090.ENSMUSP00000015622	O35445
10090.ENSMUSP00000015667	Q99M14
10090.ENSMUSP00000015877	Q3U7G3
10090.ENSMUSP00000015891	P97390
10090.ENSMUSP00000015893	Q3TX26
10090.ENSMUSP00000015950	Q8BVI4
10090.ENSMUSP00000016086	Q99NI3
10090.ENSMUSP00000016143	Q3V386
10090.ENSMUSP00000016231	Q544B3
10090.ENSMUSP00000016396	Q6VEU5
10090.ENSMUSP00000016399	A2AQ07
10090.ENSMUSP00000016571	O35683
10090.ENSMUSP00000016680	Q3UD60
10090.ENSMUSP00000016781	Q9D0P8
10090.ENSMUSP00000016901	Q3UDE2
10090.ENSMUSP00000017153	O35988
10090.ENSMUSP00000017184	O08804
10090.ENSMUSP00000017270	Q6IFX2
10090.ENSMUSP00000017637	P47879
10090.ENSMUSP00000017732	B2RU72
10090.ENSMUSP00000017841	Q4FK28
10090.ENSMUSP00000017920	Q5ND51
10090.ENSMUSP00000017945	A2BFA9
10090.ENSMUSP00000017946	Q9CQV4
10090.ENSMUSP00000017975	Q9CQD1
10090.ENSMUSP00000018156	P60764
10090.ENSMUSP00000018315	Q5SXR2
10090.ENSMUSP00000018399	Q8K0Y2
10090.ENSMUSP00000018506	A2A600
10090.ENSMUSP00000018561	P46735
10090.ENSMUSP00000018711	Q9DCD6
10090.ENSMUSP00000018737	Q5NCU5
10090.ENSMUSP00000018803	Q91XF0
10090.ENSMUSP00000018805	Q3TR89
10090.ENSMUSP00000018816	Q9CTG7
10090.ENSMUSP00000019076	Q3TLX7
10090.ENSMUSP00000019135	Q8BMI3
10090.ENSMUSP00000019169	Q9CYN8
10090.ENSMUSP00000019198	Q9CQ92
10090.ENSMUSP00000019220	P58404
10090.ENSMUSP00000019317	Q3TCT9
10090.ENSMUSP00000019443	Q9ER92
10090.ENSMUSP00000019456	Q03160
10090.ENSMUSP00000019469	P35576
10090.ENSMUSP00000019577	Q9Z0G0
10090.ENSMUSP00000019638	O88545
10090.ENSMUSP00000019649	Q5SX22
10090.ENSMUSP00000019672	Q3TWR9
10090.ENSMUSP00000019726	Q9DBG5
10090.ENSMUSP00000019917	Q9CQK7
10090.ENSMUSP00000019925	Q8K4W1
10090.ENSMUSP00000019939	Q9CU14
10090.ENSMUSP00000019944	Q6P6J0
10090.ENSMUSP00000019945	Q3UIG2
10090.ENSMUSP00000019965	O70572
10090.ENSMUSP00000019999	Q3UGY8
10090.ENSMUSP00000020002	Q4KML4
10090.ENSMUSP00000020004	Q9CQE6
10090.ENSMUSP00000020057	Q3TUM0
10090.ENSMUSP00000020107	Q3TC38
10090.ENSMUSP00000020169	Q148B3
10090.ENSMUSP00000020174	Q8BH40
10090.ENSMUSP00000020182	B7ZNK8
10090.ENSMUSP00000020288	P70445
10090.ENSMUSP00000020334	Q3TQV7
10090.ENSMUSP00000020361	Q9DC70
10090.ENSMUSP00000020411	Q6ZPN6
10090.ENSMUSP00000020420	Q8CGH7
10090.ENSMUSP00000020463	Q8VCM8
10090.ENSMUSP00000020497	Q8K009
10090.ENSMUSP00000020522	Q8CD98
10090.ENSMUSP00000020529	Q8N9S3
10090.ENSMUSP00000020562	Q3TII0
10090.ENSMUSP00000020608	P63330
10090.ENSMUSP00000020630	Q61316
10090.ENSMUSP00000020634	Q8C094
10090.ENSMUSP00000020653	Q3U281
10090.ENSMUSP00000020741	Q8CHR8
10090.ENSMUSP00000020801	Q8VE18
10090.ENSMUSP00000020851	Q5SRC5
10090.ENSMUSP00000020856	Q3V199
10090.ENSMUSP00000020886	Q99KQ4
10090.ENSMUSP00000020904	Q3UMT5
10090.ENSMUSP00000020930	Q9D034
10090.ENSMUSP00000020947	Q569U9
10090.ENSMUSP00000020954	Q99LT4
10090.ENSMUSP00000020957	Q99JT9
10090.ENSMUSP00000020979	Q542A1
10090.ENSMUSP00000021028	O54890
10090.ENSMUSP00000021040	Q61390
10090.ENSMUSP00000021063	Q3TRH2
10090.ENSMUSP00000021077	Q3TG37
10090.ENSMUSP00000021078	Q6PG98
10090.ENSMUSP00000021133	Q8K258
10090.ENSMUSP00000021142	Q91YM6
10090.ENSMUSP00000021147	Q3TIP4
10090.ENSMUSP00000021157	Q9CXU1
10090.ENSMUSP00000021158	Q9CQM5
10090.ENSMUSP00000021166	Q8BN80
10090.ENSMUSP00000021201	O89001
10090.ENSMUSP00000021285	Q9D0J1
10090.ENSMUSP00000021313	B0QZX9
10090.ENSMUSP00000021314	O70310
10090.ENSMUSP00000021380	Q9D289
10090.ENSMUSP00000021407	P14576
10090.ENSMUSP00000021424	Q3UZQ0
10090.ENSMUSP00000021450	Q3UDY2
10090.ENSMUSP00000021459	Q3TYH2
10090.ENSMUSP00000021466	Q8BH66
10090.ENSMUSP00000021471	Q8VBT0
10090.ENSMUSP00000021486	Q9WV98
10090.ENSMUSP00000021512	Q9CXR1
10090.ENSMUSP00000021536	P57746
10090.ENSMUSP00000021547	Q5DU37
10090.ENSMUSP00000021554	Q7TPR4
10090.ENSMUSP00000021605	Q3UFU7
10090.ENSMUSP00000021628	Q91WR5
10090.ENSMUSP00000021639	Q3UX10
10090.ENSMUSP00000021649	Q9QYR9
10090.ENSMUSP00000021667	Q9DCB8
10090.ENSMUSP00000021668	Q9Z0J0
10090.ENSMUSP00000021719	P56379
10090.ENSMUSP00000021750	Q60835
10090.ENSMUSP00000021773	Q5NCE6
10090.ENSMUSP00000021785	Q8C984
10090.ENSMUSP00000021790	Q9CQN6
10090.ENSMUSP00000021793	Q9JLJ4
10090.ENSMUSP00000021853	Q78JN3
10090.ENSMUSP00000021920	O35704
10090.ENSMUSP00000021933	Q9D0C0
10090.ENSMUSP00000021993	Q9CQB4
10090.ENSMUSP00000022032	Q9D7X2
10090.ENSMUSP00000022097	P52503
10090.ENSMUSP00000022115	Q924T3
10090.ENSMUSP00000022122	Q6P8J7
10090.ENSMUSP00000022169	P20060
10090.ENSMUSP00000022196	Q3TQ33
10090.ENSMUSP00000022256	Q99JI4
10090.ENSMUSP00000022286	Q923F9
10090.ENSMUSP00000022296	P52482
10090.ENSMUSP00000022355	Q3UXV4
10090.ENSMUSP00000022378	Q4FK57
10090.ENSMUSP00000022388	P16110
10090.ENSMUSP00000022428	Q9JJH1
10090.ENSMUSP00000022480	B2RXT3
10090.ENSMUSP00000022497	Q3UBW1
10090.ENSMUSP00000022504	Q91Y86
10090.ENSMUSP00000022517	Q9D221
10090.ENSMUSP00000022538	Q9CQF8
10090.ENSMUSP00000022567	Q9Z1L5
10090.ENSMUSP00000022629	O08553
10090.ENSMUSP00000022704	Q9JME4
10090.ENSMUSP00000022728	Q8BPS4
10090.ENSMUSP00000022742	Q99P88
10090.ENSMUSP00000022749	P06683
10090.ENSMUSP00000022765	Q5U628
10090.ENSMUSP00000022849	Q3U630
10090.ENSMUSP00000022861	Q3UP75
10090.ENSMUSP00000022904	Q9Z1G3
10090.ENSMUSP00000022908	Q8BMG8
10090.ENSMUSP00000022980	Q9CQJ8
10090.ENSMUSP00000022993	Q99J56
10090.ENSMUSP00000023000	Q7TMH5
10090.ENSMUSP00000023019	Q9DAT5
10090.ENSMUSP00000023040	O70579
10090.ENSMUSP00000023062	Q9CPQ3
10090.ENSMUSP00000023085	Q9CQZ5
10090.ENSMUSP00000023088	Q9QWR8
10090.ENSMUSP00000023104	Q9D706
10090.ENSMUSP00000023112	Q91W01
10090.ENSMUSP00000023128	P11688
10090.ENSMUSP00000023132	Q9DBS6
10090.ENSMUSP00000023154	O88551
10090.ENSMUSP00000023214	Q9Z2A7
10090.ENSMUSP00000023222	Q8K010
10090.ENSMUSP00000023283	Q8C3X8
10090.ENSMUSP00000023285	Q99N42
10090.ENSMUSP00000023312	Q54AJ5
10090.ENSMUSP00000023351	Q9CQ25
10090.ENSMUSP00000023352	P97313
10090.ENSMUSP00000023353	Q542F4
10090.ENSMUSP00000023362	Q64311
10090.ENSMUSP00000023393	Q8BT78
10090.ENSMUSP00000023396	Q9Z2M7
10090.ENSMUSP00000023450	P49182
10090.ENSMUSP00000023462	O35558
10090.ENSMUSP00000023465	Q9JJ62
10090.ENSMUSP00000023467	Q8CIN4
10090.ENSMUSP00000023502	Q80X54
10090.ENSMUSP00000023514	Q4VAE8
10090.ENSMUSP00000023550	Q921X9
10090.ENSMUSP00000023580	Q3TTN0
10090.ENSMUSP00000023590	Q9ESB3
10090.ENSMUSP00000023608	P97450
10090.ENSMUSP00000023670	Q8BHB9
10090.ENSMUSP00000023712	Q3TTY5
10090.ENSMUSP00000023713	Q99M74
10090.ENSMUSP00000023714	Q148Q7
10090.ENSMUSP00000023775	Q91X79
10090.ENSMUSP00000023788	P50446
10090.ENSMUSP00000023797	P07744
10090.ENSMUSP00000023805	Q8K566
10090.ENSMUSP00000023806	O88908
10090.ENSMUSP00000023820	P55050
10090.ENSMUSP00000023867	Q99K91
10090.ENSMUSP00000023882	Q3TA76
10090.ENSMUSP00000023906	Q08731
10090.ENSMUSP00000024031	Q99JW2
10090.ENSMUSP00000024206	Q8BMQ1
10090.ENSMUSP00000024260	Q9DB01
10090.ENSMUSP00000024599	Q8K0J1
10090.ENSMUSP00000024760	Q8CFY8
10090.ENSMUSP00000024802	Q3U0J1
10090.ENSMUSP00000024843	A7MCX4
10090.ENSMUSP00000024846	Q922W7
10090.ENSMUSP00000024874	Q8C407
10090.ENSMUSP00000024944	O55093
10090.ENSMUSP00000024967	P43247
10090.ENSMUSP00000024978	Q9WV85
